year,price,transmission,mileage,fuelType,engineSize
2010,6999.0,Automatic,80000.0,Diesel,2.1
2019,32999.0,Semi-Auto,2373.0,Diesel,2.0
2019,29799.0,Semi-Auto,9959.0,Diesel,2.0
2020,31980.0,Semi-Auto,16.0,Diesel,2.0
2018,22880.0,Semi-Auto,23061.0,Diesel,2.1
2017,17490.0,Semi-Auto,35576.0,Diesel,2.1
2014,14199.0,Automatic,49241.0,Diesel,2.1
2019,38289.0,Semi-Auto,1000.0,Diesel,2.0
2015,14998.0,Semi-Auto,38671.0,Diesel,2.1
2017,19980.0,Semi-Auto,16624.0,Diesel,2.1
2017,20749.0,Semi-Auto,19119.0,Hybrid,2.0
2017,16210.0,Semi-Auto,32632.0,Diesel,2.1
2014,15981.0,Semi-Auto,49552.0,Diesel,2.1
2014,11791.0,Semi-Auto,42879.0,Diesel,2.1
2019,25799.0,Semi-Auto,1000.0,Petrol,1.5
2019,21290.0,Semi-Auto,14640.0,Diesel,2.0
2019,28099.0,Semi-Auto,20001.0,Diesel,2.0
2019,26299.0,Semi-Auto,9163.0,Petrol,1.5
2019,26995.0,Automatic,10765.0,Diesel,2.0
2019,24899.0,Automatic,7137.0,Petrol,1.5
2017,15311.0,Automatic,31371.0,Diesel,2.1
2018,19950.0,Semi-Auto,33082.0,Diesel,2.1
2017,23942.0,Automatic,30124.0,Petrol,2.0
2019,26550.0,Automatic,4001.0,Diesel,2.0
2019,27790.0,Automatic,5617.0,Diesel,2.0
2015,12800.0,Automatic,70804.0,Diesel,2.1
2019,24799.0,Semi-Auto,13012.0,Petrol,1.5
2019,20999.0,Semi-Auto,13731.0,Diesel,2.0
2019,31900.0,Automatic,6000.0,Diesel,2.0
2019,30910.0,Semi-Auto,11810.0,Diesel,2.0
2015,12000.0,Automatic,40005.0,Diesel,2.1
2016,16000.0,Automatic,34972.0,Diesel,1.6
2017,23149.0,Semi-Auto,7900.0,Diesel,2.1
2020,29750.0,Automatic,3000.0,Diesel,2.0
2018,25999.0,Semi-Auto,11258.0,Diesel,2.1
2018,23899.0,Semi-Auto,11896.0,Petrol,1.5
2019,26990.0,Automatic,4042.0,Petrol,2.0
2019,28999.0,Semi-Auto,14366.0,Diesel,2.0
2019,30049.0,Semi-Auto,2011.0,Petrol,2.0
2019,30000.0,Automatic,7311.0,Petrol,2.0
2017,15495.0,Manual,31070.0,Petrol,2.0
2015,17299.0,Automatic,25758.0,Hybrid,2.1
2017,18495.0,Semi-Auto,22994.0,Petrol,2.0
2017,21115.0,Semi-Auto,31538.0,Diesel,2.1
2017,17900.0,Automatic,19828.0,Petrol,2.0
2017,19750.0,Semi-Auto,27959.0,Petrol,2.0
2019,38521.0,Automatic,50.0,Diesel,2.0
2015,12000.0,Automatic,40005.0,Diesel,2.1
2019,25980.0,Semi-Auto,15070.0,Diesel,2.0
2015,12900.0,Automatic,26501.0,Petrol,1.6
2016,13490.0,Automatic,79000.0,Diesel,2.1
2016,17450.0,Semi-Auto,21875.0,Diesel,1.6
2013,10490.0,Automatic,50000.0,Diesel,2.1
2020,32980.0,Semi-Auto,9.0,Diesel,2.0
2016,14000.0,Automatic,45000.0,Diesel,2.1
2019,29900.0,Automatic,1000.0,Diesel,2.0
2019,26995.0,Semi-Auto,6447.0,Diesel,2.0
2015,14500.0,Semi-Auto,38783.0,Diesel,2.1
2019,32099.0,Semi-Auto,724.0,Diesel,2.0
2014,16990.0,Semi-Auto,32475.0,Diesel,2.1
2017,24499.0,Semi-Auto,19169.0,Diesel,2.1
2013,8980.0,Manual,60000.0,Diesel,2.1
2015,13890.0,Manual,36006.0,Diesel,2.1
2015,14370.0,Automatic,49468.0,Diesel,2.1
2020,31900.0,Automatic,5000.0,Diesel,2.0
2016,17990.0,Automatic,57000.0,Diesel,2.1
2019,28990.0,Automatic,3635.0,Diesel,2.0
2019,26899.0,Automatic,2019.0,Petrol,1.5
2020,31000.0,Semi-Auto,100.0,Diesel,2.0
2019,41750.0,Semi-Auto,10004.0,Petrol,4.0
2018,23022.0,Automatic,8890.0,Diesel,2.0
2015,13498.0,Manual,31125.0,Diesel,2.1
2018,16799.0,Automatic,29970.0,Petrol,2.0
2019,32890.0,Semi-Auto,4025.0,Petrol,2.0
2019,22455.0,Automatic,3761.0,Petrol,1.5
2019,31876.0,Semi-Auto,9339.0,Diesel,2.0
2016,14499.0,Automatic,33036.0,Diesel,2.1
2017,16495.0,Semi-Auto,30807.0,Diesel,2.1
2018,16500.0,Automatic,31942.0,Petrol,2.0
2019,19999.0,Automatic,15024.0,Diesel,2.1
2019,28799.0,Semi-Auto,13321.0,Diesel,2.0
2019,66699.0,Semi-Auto,630.0,Petrol,4.0
2016,17500.0,Automatic,52749.0,Hybrid,2.1
2016,19440.0,Semi-Auto,29409.0,Hybrid,2.0
2016,11393.0,Automatic,128000.0,Diesel,2.1
2019,44399.0,Semi-Auto,9026.0,Petrol,3.0
2020,30500.0,Semi-Auto,100.0,Diesel,2.0
2020,32980.0,Semi-Auto,16.0,Diesel,2.0
2015,15500.0,Automatic,64000.0,Diesel,2.1
2018,27500.0,Semi-Auto,12234.0,Diesel,2.0
2019,25499.0,Semi-Auto,8960.0,Petrol,1.5
2017,20680.0,Semi-Auto,22486.0,Diesel,2.1
2018,19099.0,Semi-Auto,12321.0,Petrol,1.5
2017,20499.0,Automatic,12040.0,Hybrid,2.0
2019,21599.0,Semi-Auto,9723.0,Diesel,2.0
2016,29780.0,Semi-Auto,26057.0,Petrol,3.0
2019,27776.0,Semi-Auto,6389.0,Diesel,2.0
2017,28672.0,Automatic,25048.0,Petrol,3.0
2017,22260.0,Semi-Auto,27637.0,Diesel,2.1
2014,13100.0,Semi-Auto,78845.0,Diesel,2.1
2017,20200.0,Automatic,25449.0,Diesel,2.1
2014,9891.0,Semi-Auto,52500.0,Diesel,2.1
2019,46755.0,Automatic,168.0,Petrol,3.0
2013,8990.0,Automatic,89000.0,Diesel,2.1
2019,29949.0,Semi-Auto,8371.0,Diesel,2.0
2016,18780.0,Semi-Auto,38436.0,Hybrid,2.0
2019,23990.0,Automatic,15257.0,Petrol,1.5
2017,18728.0,Automatic,23683.0,Petrol,2.0
2017,19502.0,Semi-Auto,37293.0,Petrol,2.0
2018,20299.0,Automatic,9562.0,Diesel,2.1
2019,23680.0,Semi-Auto,3436.0,Petrol,1.5
2014,11999.0,Automatic,46931.0,Diesel,2.1
2019,28995.0,Automatic,4499.0,Diesel,2.0
2018,21299.0,Semi-Auto,5628.0,Diesel,2.1
2019,32069.0,Semi-Auto,1000.0,Diesel,2.0
2019,28150.0,Automatic,1999.0,Petrol,1.5
2015,13000.0,Manual,69930.0,Diesel,1.6
2018,19980.0,Semi-Auto,26119.0,Diesel,2.1
2019,29890.0,Semi-Auto,5960.0,Diesel,2.0
2018,24600.0,Semi-Auto,8223.0,Diesel,2.1
2018,15600.0,Automatic,20139.0,Diesel,2.1
2014,16995.0,Automatic,31000.0,Diesel,2.1
2017,16999.0,Manual,12146.0,Diesel,1.6
2019,54990.0,Automatic,1600.0,Petrol,4.0
2019,28706.0,Semi-Auto,1808.0,Diesel,1.6
2020,65980.0,Semi-Auto,3999.0,Petrol,4.0
2017,34849.0,Semi-Auto,5376.0,Petrol,3.0
2019,31400.0,Semi-Auto,100.0,Diesel,2.0
2019,30799.0,Semi-Auto,3721.0,Diesel,2.0
2017,20999.0,Automatic,18888.0,Hybrid,2.0
2014,14299.0,Semi-Auto,47399.0,Diesel,2.1
2016,18990.0,Semi-Auto,26413.0,Diesel,2.1
2019,29775.0,Semi-Auto,5059.0,Diesel,2.0
2015,16617.0,Automatic,27080.0,Diesel,2.1
2017,23995.0,Automatic,33867.0,Diesel,2.1
2014,15894.0,Semi-Auto,33896.0,Diesel,2.1
2015,18500.0,Automatic,8940.0,Diesel,2.1
2017,20990.0,Semi-Auto,30447.0,Diesel,2.1
2016,17950.0,Automatic,20005.0,Diesel,2.1
2019,27999.0,Automatic,4447.0,Petrol,2.0
2019,24789.0,Automatic,428.0,Petrol,1.5
2019,29799.0,Automatic,6012.0,Petrol,1.5
2019,34919.0,Semi-Auto,2292.0,Petrol,1.5
2017,21498.0,Automatic,26145.0,Diesel,2.1
2019,26249.0,Semi-Auto,3696.0,Petrol,2.0
2019,39000.0,Semi-Auto,2857.0,Petrol,3.0
2015,17495.0,Semi-Auto,33425.0,Diesel,2.1
2019,26980.0,Semi-Auto,7721.0,Petrol,1.5
2017,18900.0,Automatic,58304.0,Diesel,2.1
2019,34399.0,Semi-Auto,3414.0,Petrol,2.0
2019,44160.0,Automatic,1414.0,Diesel,2.0
2018,22995.0,Automatic,19044.0,Hybrid,2.0
2017,16499.0,Manual,21985.0,Diesel,1.6
2015,14313.0,Automatic,50211.0,Diesel,2.1
2019,50981.0,Automatic,7721.0,Petrol,3.0
2017,18498.0,Semi-Auto,26179.0,Diesel,2.1
2017,16500.0,Automatic,75000.0,Diesel,1.6
2019,23280.0,Automatic,3908.0,Petrol,1.5
2016,18340.0,Manual,43650.0,Diesel,2.1
2019,25498.0,Semi-Auto,8150.0,Diesel,1.6
2017,21000.0,Automatic,25000.0,Hybrid,2.0
2015,16270.0,Automatic,38444.0,Petrol,2.0
2014,13799.0,Automatic,78966.0,Diesel,2.1
2016,15400.0,Automatic,41899.0,Diesel,2.1
2015,14000.0,Automatic,73960.0,Diesel,2.1
2016,16499.0,Semi-Auto,35459.0,Diesel,2.1
2019,26076.0,Semi-Auto,4510.0,Diesel,2.0
2019,25980.0,Semi-Auto,14284.0,Diesel,2.0
2016,15698.0,Automatic,42062.0,Petrol,2.0
2016,18833.0,Automatic,17593.0,Diesel,2.1
2019,61495.0,Automatic,1499.0,Petrol,4.0
2016,15952.0,Automatic,34327.0,Diesel,2.1
2017,19600.0,Manual,39480.0,Diesel,2.1
2015,16999.0,Semi-Auto,32119.0,Diesel,2.1
2016,18780.0,Semi-Auto,40197.0,Hybrid,2.0
2019,31495.0,Automatic,3500.0,Diesel,2.0
2019,35049.0,Automatic,1000.0,Petrol,1.5
2014,11295.0,Automatic,45000.0,Petrol,1.6
2019,25900.0,Semi-Auto,9625.0,Petrol,1.5
2018,24890.0,Semi-Auto,7859.0,Petrol,2.0
2019,24490.0,Semi-Auto,6247.0,Diesel,2.0
2017,48999.0,Semi-Auto,15000.0,Petrol,4.0
2016,20990.0,Automatic,23000.0,Diesel,2.1
2019,29499.0,Automatic,4443.0,Diesel,2.0
2017,15980.0,Manual,34691.0,Diesel,2.1
2019,25000.0,Semi-Auto,10000.0,Diesel,1.6
2017,22767.0,Automatic,30676.0,Diesel,2.1
2019,34995.0,Automatic,5000.0,Petrol,2.0
2014,14498.0,Semi-Auto,49152.0,Diesel,2.1
2016,15000.0,Manual,32254.0,Diesel,1.6
2017,24948.0,Automatic,10597.0,Diesel,2.1
2019,32068.0,Automatic,23.0,Diesel,2.0
2017,19999.0,Semi-Auto,9453.0,Diesel,2.1
2012,9400.0,Automatic,50848.0,Petrol,1.8
2019,27499.0,Semi-Auto,10803.0,Diesel,1.6
2015,17682.0,Semi-Auto,27852.0,Diesel,2.1
2019,37449.0,Automatic,5510.0,Diesel,2.0
2015,13361.0,Semi-Auto,35034.0,Petrol,2.0
2017,17480.0,Semi-Auto,11906.0,Diesel,2.1
2019,25999.0,Automatic,10405.0,Petrol,1.5
2018,27872.0,Semi-Auto,14157.0,Diesel,2.0
2015,13999.0,Automatic,79779.0,Hybrid,2.0
2019,30149.0,Semi-Auto,6362.0,Diesel,2.0
2017,16958.0,Automatic,49243.0,Diesel,2.1
2019,26356.0,Semi-Auto,4128.0,Diesel,2.0
2019,35791.0,Automatic,2910.0,Diesel,2.0
2019,27750.0,Semi-Auto,2192.0,Petrol,1.5
2019,25390.0,Semi-Auto,7945.0,Petrol,1.6
2016,20199.0,Semi-Auto,34400.0,Diesel,2.1
2019,29995.0,Semi-Auto,6828.0,Petrol,2.0
2018,22990.0,Semi-Auto,32373.0,Diesel,2.1
2019,20999.0,Semi-Auto,13467.0,Diesel,2.0
2014,15399.0,Automatic,20047.0,Petrol,2.0
2016,15679.0,Automatic,60619.0,Hybrid,2.0
2019,23200.0,Automatic,7000.0,Petrol,1.6
2017,21400.0,Automatic,26000.0,Diesel,2.1
2020,30480.0,Semi-Auto,16.0,Diesel,2.0
2019,31998.0,Semi-Auto,2000.0,Petrol,2.0
2018,19900.0,Manual,31540.0,Petrol,2.0
2019,29480.0,Semi-Auto,3999.0,Diesel,1.6
2019,25799.0,Automatic,1649.0,Petrol,1.5
2018,21430.0,Semi-Auto,7011.0,Diesel,1.6
2016,14000.0,Automatic,45000.0,Diesel,2.1
2019,33299.0,Automatic,2286.0,Petrol,2.0
2017,17690.0,Semi-Auto,25059.0,Diesel,2.1
2019,27750.0,Automatic,4000.0,Diesel,2.0
2019,24599.0,Semi-Auto,14234.0,Petrol,1.5
2018,19660.0,Semi-Auto,5232.0,Diesel,1.6
2016,18200.0,Automatic,42000.0,Diesel,2.1
2019,30199.0,Semi-Auto,2456.0,Diesel,2.0
2013,9000.0,Automatic,56544.0,Diesel,2.1
2019,31390.0,Automatic,3000.0,Petrol,1.5
2017,22990.0,Semi-Auto,15527.0,Diesel,2.1
2017,22980.0,Semi-Auto,22894.0,Petrol,2.0
2019,24400.0,Automatic,10000.0,Petrol,1.5
2019,25699.0,Semi-Auto,15067.0,Diesel,2.0
2018,21000.0,Semi-Auto,16424.0,Diesel,2.1
2019,26899.0,Semi-Auto,2000.0,Petrol,1.5
2017,17480.0,Semi-Auto,38546.0,Diesel,2.1
2019,31299.0,Semi-Auto,1000.0,Diesel,2.0
2019,28480.0,Semi-Auto,2584.0,Petrol,2.0
2018,19799.0,Automatic,20173.0,Diesel,2.1
2012,8199.0,Manual,41982.0,Petrol,1.8
2019,24849.0,Semi-Auto,5000.0,Petrol,1.5
2016,18995.0,Manual,9098.0,Diesel,2.1
2017,17875.0,Automatic,44325.0,Diesel,2.1
2018,23100.0,Automatic,10424.0,Petrol,1.5
2015,18298.0,Automatic,25000.0,Hybrid,2.0
2019,24599.0,Semi-Auto,9905.0,Diesel,2.0
2014,10500.0,Manual,91430.0,Diesel,2.1
2016,18249.0,Automatic,36077.0,Diesel,2.1
2019,28990.0,Automatic,4824.0,Diesel,2.0
2019,33790.0,Automatic,6325.0,Petrol,1.5
2019,30249.0,Semi-Auto,4889.0,Petrol,2.0
2019,25949.0,Semi-Auto,10201.0,Petrol,1.5
2015,14900.0,Automatic,35553.0,Diesel,2.1
2019,33699.0,Automatic,1000.0,Petrol,2.0
2019,25599.0,Semi-Auto,15391.0,Diesel,2.0
2017,34981.0,Semi-Auto,22056.0,Petrol,3.0
2019,23289.0,Automatic,15194.0,Diesel,2.0
2017,20249.0,Automatic,22011.0,Diesel,2.1
2020,31480.0,Semi-Auto,9.0,Diesel,2.0
2014,13791.0,Semi-Auto,53144.0,Diesel,2.1
2015,18798.0,Automatic,53829.0,Hybrid,2.1
2019,35891.0,Automatic,4167.0,Diesel,2.0
2019,29995.0,Semi-Auto,9.0,Petrol,2.0
2019,28780.0,Semi-Auto,26075.0,Petrol,1.5
2017,17313.0,Automatic,14364.0,Petrol,2.0
2016,22998.0,Semi-Auto,23090.0,Diesel,2.1
2016,15990.0,Semi-Auto,26957.0,Diesel,1.6
2017,15699.0,Automatic,33569.0,Petrol,2.0
2018,26595.0,Semi-Auto,11522.0,Diesel,2.0
2014,11999.0,Automatic,50416.0,Diesel,2.1
2018,23099.0,Semi-Auto,9769.0,Petrol,1.5
2015,13495.0,Manual,33000.0,Petrol,2.0
2018,23498.0,Semi-Auto,17093.0,Diesel,2.1
2019,26199.0,Semi-Auto,9690.0,Petrol,1.5
2018,17450.0,Automatic,21936.0,Petrol,2.0
2019,19999.0,Semi-Auto,13591.0,Petrol,1.5
2019,28980.0,Semi-Auto,3695.0,Diesel,2.0
2018,27449.0,Automatic,7299.0,Diesel,2.0
2017,30745.0,Automatic,16274.0,Petrol,3.0
2012,6995.0,Automatic,88200.0,Diesel,2.1
2019,42049.0,Semi-Auto,6071.0,Petrol,3.0
2016,14965.0,Semi-Auto,30487.0,Diesel,2.1
2018,26492.0,Semi-Auto,28801.0,Diesel,2.1
2018,34995.0,Semi-Auto,8294.0,Petrol,3.0
2019,30672.0,Automatic,3946.0,Diesel,2.0
2017,13700.0,Automatic,43020.0,Diesel,2.1
2019,24590.0,Automatic,11368.0,Diesel,1.6
2019,34249.0,Semi-Auto,1000.0,Diesel,2.0
2017,20990.0,Automatic,20000.0,Diesel,2.1
2019,26396.0,Semi-Auto,14107.0,Diesel,2.0
2019,32599.0,Semi-Auto,3723.0,Diesel,2.0
2019,19799.0,Semi-Auto,14262.0,Petrol,1.5
2015,17500.0,Automatic,39343.0,Diesel,2.1
2013,11552.0,Automatic,43500.0,Petrol,1.6
2019,27000.0,Semi-Auto,3689.0,Diesel,1.6
2019,25949.0,Semi-Auto,12722.0,Diesel,2.0
2019,67495.0,Semi-Auto,700.0,Petrol,4.0
2014,16990.0,Semi-Auto,40000.0,Petrol,2.0
2019,19899.0,Semi-Auto,13633.0,Petrol,1.5
2015,15849.0,Semi-Auto,28500.0,Diesel,2.1
2019,25990.0,Semi-Auto,11728.0,Diesel,2.0
2017,25824.0,Semi-Auto,11499.0,Diesel,2.1
2018,23995.0,Automatic,7200.0,Petrol,2.0
2019,20495.0,Semi-Auto,13742.0,Diesel,2.0
2019,31980.0,Semi-Auto,1854.0,Petrol,1.5
2016,17999.0,Semi-Auto,18246.0,Petrol,2.0
2019,29899.0,Automatic,1212.0,Petrol,1.6
2017,20000.0,Automatic,30128.0,Diesel,2.1
2017,16600.0,Automatic,27447.0,Diesel,2.1
2019,23389.0,Semi-Auto,15000.0,Diesel,2.0
2014,13498.0,Automatic,28759.0,Diesel,2.1
2017,22767.0,Automatic,30676.0,Diesel,2.1
2016,40999.0,Semi-Auto,19500.0,Petrol,4.0
2017,25999.0,Semi-Auto,2800.0,Petrol,2.0
2017,20889.0,Automatic,25599.0,Diesel,2.1
2019,30000.0,Semi-Auto,8750.0,Diesel,2.0
2015,16440.0,Semi-Auto,29286.0,Diesel,2.1
2017,19200.0,Automatic,29695.0,Diesel,2.1
2019,24980.0,Semi-Auto,6894.0,Petrol,1.5
2019,42895.0,Automatic,4829.0,Petrol,3.0
2017,22720.0,Automatic,14161.0,Diesel,2.1
2019,32289.0,Automatic,1000.0,Petrol,1.5
2016,21099.0,Semi-Auto,9272.0,Diesel,2.1
2019,41999.0,Semi-Auto,10104.0,Petrol,3.0
2019,37899.0,Semi-Auto,7411.0,Petrol,3.0
2017,16489.0,Automatic,62480.0,Diesel,2.1
2019,26750.0,Automatic,2591.0,Petrol,1.5
2010,7995.0,Manual,54000.0,Diesel,2.1
2017,21998.0,Automatic,19242.0,Diesel,2.1
2019,28880.0,Automatic,8439.0,Diesel,2.0
2019,23995.0,Automatic,6099.0,Petrol,1.5
2019,26599.0,Semi-Auto,12961.0,Petrol,1.5
2013,8991.0,Semi-Auto,47334.0,Diesel,2.1
2015,10700.0,Automatic,62439.0,Diesel,2.1
2019,37990.0,Automatic,2750.0,Diesel,2.0
2018,21999.0,Automatic,20892.0,Petrol,2.0
2018,18849.0,Semi-Auto,14318.0,Petrol,1.5
2016,12450.0,Manual,52656.0,Diesel,2.1
2018,26995.0,Semi-Auto,11209.0,Diesel,2.0
2016,21895.0,Semi-Auto,20651.0,Diesel,2.1
2015,12495.0,Automatic,55000.0,Diesel,2.1
2015,18500.0,Automatic,30891.0,Diesel,2.1
2017,20100.0,Automatic,24348.0,Diesel,2.1
2014,11990.0,Automatic,50000.0,Diesel,2.1
2015,13990.0,Automatic,67000.0,Diesel,2.1
2019,29890.0,Automatic,1646.0,Petrol,2.0
2019,27780.0,Semi-Auto,7109.0,Diesel,1.6
2018,28652.0,Automatic,8928.0,Petrol,1.5
2016,13680.0,Manual,40880.0,Diesel,1.6
2017,17850.0,Semi-Auto,40202.0,Diesel,2.1
2015,12880.0,Semi-Auto,32786.0,Diesel,2.1
2016,19750.0,Semi-Auto,25000.0,Diesel,2.1
2019,22956.0,Automatic,13002.0,Diesel,2.0
2019,23499.0,Automatic,14651.0,Petrol,1.5
2019,19799.0,Semi-Auto,14222.0,Petrol,1.5
2020,28220.0,Semi-Auto,4501.0,Diesel,1.6
2018,22480.0,Semi-Auto,10339.0,Diesel,2.1
2017,22767.0,Automatic,30676.0,Diesel,2.1
2019,69950.0,Automatic,1079.0,Petrol,4.0
2018,26690.0,Automatic,16132.0,Diesel,2.0
2019,20849.0,Semi-Auto,10925.0,Diesel,2.0
2019,29480.0,Semi-Auto,3299.0,Petrol,2.0
2012,8490.0,Automatic,54000.0,Diesel,2.1
2016,17100.0,Automatic,42427.0,Diesel,2.1
2019,28498.0,Semi-Auto,4285.0,Diesel,2.0
2019,38500.0,Semi-Auto,3999.0,Petrol,3.0
2016,14700.0,Automatic,58070.0,Diesel,2.1
2019,40749.0,Semi-Auto,7749.0,Petrol,3.0
2018,19995.0,Automatic,2077.0,Diesel,1.6
2019,26949.0,Automatic,4971.0,Petrol,2.0
2018,21980.0,Semi-Auto,8024.0,Diesel,2.1
2016,21998.0,Semi-Auto,31227.0,Diesel,2.1
2020,39981.0,Semi-Auto,4065.0,Diesel,2.0
2019,28480.0,Automatic,3600.0,Diesel,2.0
2011,9000.0,Automatic,55657.0,Diesel,2.1
2016,14000.0,Automatic,45000.0,Diesel,2.1
2017,33202.0,Automatic,21524.0,Petrol,3.0
2017,22498.0,Semi-Auto,22888.0,Diesel,2.1
2017,19798.0,Semi-Auto,19877.0,Hybrid,2.0
2016,18099.0,Semi-Auto,17557.0,Diesel,2.1
2016,15999.0,Automatic,41614.0,Diesel,2.1
2015,39990.0,Automatic,32000.0,Petrol,4.0
2015,13990.0,Automatic,42000.0,Diesel,2.1
2014,12500.0,Automatic,35345.0,Diesel,2.1
2018,18500.0,Automatic,22672.0,Petrol,2.0
2017,17750.0,Automatic,15500.0,Diesel,2.1
2017,18998.0,Semi-Auto,23771.0,Diesel,2.1
2019,27500.0,Semi-Auto,5866.0,Petrol,1.5
2019,31890.0,Automatic,1499.0,Petrol,2.0
2019,23410.0,Semi-Auto,10218.0,Petrol,1.5
2019,29899.0,Automatic,4500.0,Diesel,2.0
2019,29998.0,Automatic,50.0,Petrol,1.5
2019,26995.0,Semi-Auto,11980.0,Diesel,2.0
2017,18500.0,Automatic,36831.0,Diesel,2.1
2019,30500.0,Semi-Auto,7098.0,Diesel,2.0
2019,31248.0,Automatic,4000.0,Diesel,2.0
2019,24244.0,Automatic,11907.0,Petrol,1.5
2019,20349.0,Semi-Auto,13898.0,Petrol,1.5
2020,19298.0,Manual,15754.0,Diesel,2.1
2017,32552.0,Semi-Auto,22914.0,Petrol,3.0
2019,24780.0,Semi-Auto,13539.0,Diesel,2.0
2016,21870.0,Semi-Auto,7576.0,Diesel,2.1
2019,66890.0,Semi-Auto,1200.0,Petrol,4.0
2016,17299.0,Semi-Auto,66500.0,Diesel,2.1
2019,32999.0,Semi-Auto,5612.0,Diesel,2.0
2019,23289.0,Semi-Auto,15458.0,Diesel,2.0
2018,28499.0,Semi-Auto,7661.0,Diesel,2.0
2018,23480.0,Automatic,7351.0,Petrol,2.0
2012,7999.0,Automatic,67200.0,Diesel,2.1
2018,24791.0,Semi-Auto,16052.0,Petrol,2.0
2015,17250.0,Automatic,30000.0,Diesel,2.1
2019,36980.0,Semi-Auto,16.0,Diesel,2.0
2019,34039.0,Semi-Auto,1000.0,Petrol,1.5
2017,29849.0,Semi-Auto,23555.0,Petrol,3.0
2015,16699.0,Semi-Auto,48000.0,Diesel,2.1
2020,33980.0,Semi-Auto,16.0,Diesel,2.0
2019,28999.0,Semi-Auto,6700.0,Diesel,2.0
2018,22900.0,Semi-Auto,23831.0,Diesel,2.1
2019,31599.0,Semi-Auto,3784.0,Diesel,2.0
2016,14499.0,Semi-Auto,42500.0,Diesel,2.1
2016,21995.0,Semi-Auto,18998.0,Petrol,2.0
2019,26899.0,Semi-Auto,1308.0,Petrol,1.5
2017,24660.0,Semi-Auto,9873.0,Diesel,2.1
2019,20299.0,Semi-Auto,14354.0,Petrol,1.5
2019,27199.0,Semi-Auto,3780.0,Petrol,2.0
2016,29995.0,Semi-Auto,64291.0,Petrol,4.0
2019,24980.0,Semi-Auto,11589.0,Petrol,1.5
2017,17795.0,Automatic,37778.0,Diesel,2.1
2019,28599.0,Semi-Auto,3889.0,Diesel,2.0
2017,17500.0,Automatic,30297.0,Diesel,2.1
2017,17490.0,Automatic,31000.0,Diesel,2.1
2017,20981.0,Manual,7693.0,Petrol,2.0
2019,33999.0,Semi-Auto,1000.0,Diesel,2.0
2018,21160.0,Semi-Auto,13800.0,Diesel,2.1
2019,40890.0,Semi-Auto,5367.0,Petrol,3.0
2015,14899.0,Semi-Auto,46000.0,Diesel,2.1
2019,49780.0,Automatic,5654.0,Petrol,4.0
2018,20899.0,Automatic,6813.0,Diesel,2.1
2019,30840.0,Semi-Auto,6200.0,Diesel,2.0
2019,28900.0,Automatic,11530.0,Diesel,2.0
2019,45900.0,Automatic,3500.0,Petrol,3.0
2014,16699.0,Automatic,39807.0,Diesel,2.1
2016,17998.0,Automatic,32769.0,Diesel,2.1
2017,24495.0,Automatic,14200.0,Diesel,2.1
2019,29980.0,Semi-Auto,4616.0,Diesel,2.0
2015,19990.0,Semi-Auto,37000.0,Hybrid,2.1
2019,31539.0,Automatic,118.0,Diesel,2.0
2019,19298.0,Automatic,10059.0,Petrol,1.5
2017,14670.0,Automatic,51406.0,Diesel,2.1
2015,16946.0,Automatic,29517.0,Petrol,2.0
2018,28399.0,Automatic,3438.0,Petrol,2.0
2018,19999.0,Automatic,16663.0,Diesel,2.1
2016,20092.0,Semi-Auto,25803.0,Diesel,2.1
2019,20249.0,Semi-Auto,15317.0,Diesel,2.0
2019,24944.0,Automatic,13538.0,Diesel,2.0
2019,35500.0,Automatic,2001.0,Diesel,2.0
2016,16890.0,Semi-Auto,60677.0,Diesel,2.1
2015,10200.0,Automatic,47392.0,Diesel,2.1
2014,13295.0,Semi-Auto,38644.0,Petrol,1.6
2019,25699.0,Semi-Auto,6184.0,Petrol,1.5
2020,29990.0,Semi-Auto,99.0,Diesel,2.0
2019,32998.0,Semi-Auto,17.0,Petrol,1.5
2018,18999.0,Automatic,16834.0,Diesel,2.1
2015,15995.0,Automatic,52000.0,Diesel,2.1
2017,24280.0,Automatic,14161.0,Diesel,2.1
2019,23799.0,Semi-Auto,14507.0,Petrol,1.5
2016,18499.0,Automatic,28696.0,Hybrid,2.0
2017,17973.0,Semi-Auto,69791.0,Hybrid,2.1
2019,29880.0,Automatic,5669.0,Diesel,2.0
2014,14490.0,Semi-Auto,31801.0,Diesel,2.1
2018,20690.0,Semi-Auto,15900.0,Petrol,2.0
2016,19995.0,Semi-Auto,17560.0,Petrol,2.0
2019,28480.0,Automatic,8900.0,Diesel,2.0
2011,9495.0,Automatic,39000.0,Petrol,1.8
2016,17498.0,Semi-Auto,63507.0,Hybrid,2.1
2013,11998.0,Semi-Auto,30035.0,Petrol,1.6
2016,13660.0,Manual,26682.0,Diesel,2.1
2017,18899.0,Semi-Auto,27560.0,Diesel,2.1
2017,13800.0,Automatic,50369.0,Diesel,2.1
2017,18999.0,Semi-Auto,9198.0,Petrol,2.0
2016,15500.0,Automatic,36584.0,Diesel,1.6
2013,11995.0,Automatic,40000.0,Diesel,2.1
2018,37999.0,Semi-Auto,5000.0,Petrol,3.0
2020,34991.0,Semi-Auto,1000.0,Petrol,2.0
2019,25699.0,Semi-Auto,15251.0,Diesel,2.0
2019,25899.0,Semi-Auto,6765.0,Petrol,1.5
2019,28480.0,Semi-Auto,1998.0,Diesel,1.6
